Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
180.149.138.197-10.42.0.151-80-58904-6,10.42.0.151,58904,180.149.138.197,80,6,24/08/2017 02:43:19,726460,3,4,370.0,438.0,370.0,0.0,123.33333333333333,213.61959960016154,438.0,0.0,109.5,219.0,1112.2429314759243,9.635767970707265,121076.66666666667,173489.30600203192,344352.0,4.0,381350.0,190675.0,269621.22987999296,381326.0,24.0,382108.0,127369.33333333334,219860.59720043818,381242.0,4.0,0,0,0,0,80,92,4.129614844588828,5.506153126118438,0.0,438.0,100.99999999999999,187.89662811541578,35305.142857142855,0,0,0,1,0,0,0,0,1.0,115.42857142857143,123.33333333333333,109.5,80,0,0,0,0,0,0,3,370,4,438,65535,123,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.149.138.197-10.42.0.151-80-58904-6,10.42.0.151,58904,180.149.138.197,80,6,24/08/2017 02:43:20,1979,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1010.611419909045,1979.0,0.0,1979.0,1979.0,1979.0,1979.0,0.0,1979.0,1979.0,0,0,0,0,0,0,0,0,0,40,0,1010.611419909045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
10.42.0.151-123.59.190.237-43676-80-6,10.42.0.151,43676,123.59.190.237,80,6,24/08/2017 02:43:22,1870903,4,7,772.0,7168.0,386.0,0.0,193.0,222.85720390719555,1460.0,0.0,1024.0,701.1837609832866,4243.9399584051125,5.879513796279123,187090.30000000002,358054.26063534315,1108308.0,16.0,1481972.0,493990.6666666667,563669.0649222586,1108308.0,597.0,1499706.0,249951.0,603350.1353376827,1481450.0,16.0,0,0,0,0,100,144,2.138005016828772,3.741508779450351,0.0,1460.0,661.6666666666667,696.3765090985211,484940.24242424255,0,0,0,1,0,0,0,0,1.0,721.8181818181819,193.0,1024.0,100,0,0,0,0,0,0,4,772,7,7168,65535,8190,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
10.42.0.151-123.59.190.237-43676-80-6,10.42.0.151,43676,123.59.190.237,80,6,24/08/2017 02:43:24,252646,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.74864434821846,50529.2,94345.75194570234,217035.0,2.0,252646.0,50529.2,94345.75194570234,217035.0,2.0,0,0,0,0,0,0,0,0,0,120,0,23.74864434821846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,6,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
10.42.0.151-123.125.29.138-41523-80-6,10.42.0.151,41523,123.125.29.138,80,6,24/08/2017 02:43:25,529975,3,4,566.0,1475.0,566.0,0.0,188.66666666666666,326.78025236132817,1460.0,0.0,368.75,727.5343634495899,3851.125053068541,13.208170196707393,88329.16666666666,134962.2869092202,263756.0,23.0,267211.0,133605.5,188440.42165230899,266853.0,358.0,266219.0,88739.66666666666,152484.63202674995,264812.0,23.0,0,0,0,0,80,92,5.660644370017454,7.547525826689939,0.0,1460.0,255.125,525.285075663002,275924.41071428574,0,0,0,1,0,0,0,0,1.0,291.57142857142856,188.66666666666666,368.75,80,0,0,0,0,0,0,3,566,4,1475,65535,123,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
10.42.0.151-123.125.29.138-41523-80-6,10.42.0.151,41523,123.125.29.138,80,6,24/08/2017 02:43:25,1906,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1049.3179433368311,1906.0,0.0,1906.0,1906.0,1906.0,1906.0,0.0,1906.0,1906.0,0,0,0,0,0,0,0,0,0,40,0,1049.3179433368311,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1415,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.149.135.239-10.42.0.151-80-59148-6,10.42.0.151,59148,180.149.135.239,80,6,24/08/2017 02:43:24,716652,3,3,422.0,1284.0,422.0,0.0,140.66666666666666,243.64181359802205,1284.0,0.0,428.0,741.3177456394794,2380.513833771482,8.372264362619514,143330.4,188878.18563243345,350284.0,791.0,355609.0,177804.5,250334.89242312987,354818.0,791.0,366537.0,183268.5,243965.27453820145,355778.0,10759.0,0,0,0,0,80,72,4.186132181309757,4.186132181309757,0.0,1284.0,243.71428571428572,484.9335742434951,235160.5714285714,0,0,0,1,0,0,0,0,1.0,284.3333333333333,140.66666666666666,428.0,80,0,0,0,0,0,0,3,422,3,1284,65535,123,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.149.135.239-10.42.0.151-80-59148-6,10.42.0.151,59148,180.149.135.239,80,6,24/08/2017 02:43:25,2007,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,996.512207274539,2007.0,0.0,2007.0,2007.0,2007.0,2007.0,0.0,2007.0,2007.0,0,0,0,0,0,0,0,0,0,40,0,996.512207274539,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1409,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
10.42.0.151-123.125.29.220-34796-80-6,10.42.0.151,34796,123.125.29.220,80,6,24/08/2017 02:43:25,527745,3,3,1375.0,193.0,1375.0,0.0,458.3333333333333,793.8566201357354,193.0,0.0,64.33333333333333,111.42860195359776,2971.131891349042,11.36912713526419,105549.0,140551.67556276234,259871.0,1099.0,266775.0,133387.5,182909.43240986782,262724.0,4051.0,268595.0,134297.5,188371.1251877527,267496.0,1099.0,0,0,0,0,80,72,5.684563567632095,5.684563567632095,0.0,1375.0,224.0,512.6145400460922,262773.6666666667,0,0,0,1,0,0,0,0,1.0,261.3333333333333,458.3333333333333,64.33333333333333,80,0,0,0,0,0,0,3,1375,3,193,65535,136,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59808-6,10.42.0.151,59808,180.76.168.195,80,6,24/08/2017 02:43:25,717575,3,4,450.0,928.0,450.0,0.0,150.0,259.8076211353316,928.0,0.0,232.0,464.0,1920.3567571334008,9.755077866425113,119595.83333333334,176445.9635847946,347206.0,47.0,369865.0,184932.5,258685.823508943,367851.0,2014.0,370445.0,123481.66666666666,213440.14211327102,369941.0,47.0,0,0,0,0,104,136,4.180747657039334,5.574330209385779,0.0,928.0,172.25,343.5785416549094,118046.21428571429,0,0,0,1,0,0,0,0,1.0,196.85714285714286,150.0,232.0,104,0,0,0,0,0,0,3,450,4,928,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59807-6,10.42.0.151,59807,180.76.168.195,80,6,24/08/2017 02:43:25,719033,3,4,450.0,928.0,450.0,0.0,150.0,259.8076211353316,928.0,0.0,232.0,464.0,1916.4628049060334,9.735297267302057,119838.83333333334,176457.37159259364,347542.0,35.0,371217.0,185608.5,258417.1229320921,368337.0,2880.0,371491.0,123830.33333333334,214046.6586058594,370990.0,35.0,0,0,0,0,104,136,4.1722702574151675,5.5630270098868895,0.0,928.0,172.25,343.5785416549094,118046.21428571429,0,0,0,1,0,0,0,0,1.0,196.85714285714286,150.0,232.0,104,0,0,0,0,0,0,3,450,4,928,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59811-6,10.42.0.151,59811,180.76.168.195,80,6,24/08/2017 02:43:25,700523,3,4,450.0,928.0,450.0,0.0,150.0,259.8076211353316,928.0,0.0,232.0,464.0,1967.1017225701369,9.992534149485456,116753.83333333333,179605.6398885254,350241.0,29.0,353066.0,176533.0,248375.49953246192,352161.0,905.0,350282.0,116760.66666666666,201836.26986330614,349821.0,29.0,0,0,0,0,104,136,4.282514635493767,5.710019513991689,0.0,928.0,172.25,343.5785416549094,118046.21428571429,0,0,0,1,0,0,0,0,1.0,196.85714285714286,150.0,232.0,104,0,0,0,0,0,0,3,450,4,928,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59814-6,10.42.0.151,59814,180.76.168.195,80,6,24/08/2017 02:43:25,697468,3,4,450.0,928.0,450.0,0.0,150.0,259.8076211353316,928.0,0.0,232.0,464.0,1975.717882397472,10.036302740770903,116244.66666666666,178722.91565288056,347119.0,34.0,350006.0,175003.0,247258.2708181872,349841.0,165.0,350646.0,116882.0,202148.56254002897,350303.0,34.0,0,0,0,0,104,136,4.30127260318753,5.735030137583373,0.0,928.0,172.25,343.5785416549094,118046.21428571429,0,0,0,1,0,0,0,0,1.0,196.85714285714286,150.0,232.0,104,0,0,0,0,0,0,3,450,4,928,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59815-6,10.42.0.151,59815,180.76.168.195,80,6,24/08/2017 02:43:25,697611,3,4,450.0,928.0,450.0,0.0,150.0,259.8076211353316,928.0,0.0,232.0,464.0,1975.3128892749685,10.034245446244396,116268.49999999999,178866.8146669471,347200.0,26.0,349935.0,174967.5,247404.64192189282,349909.0,26.0,350411.0,116803.66666666666,201864.87914774413,349897.0,27.0,0,0,0,0,104,136,4.300390905533313,5.733854540711084,0.0,928.0,172.25,343.5785416549094,118046.21428571429,0,0,0,1,0,0,0,0,1.0,196.85714285714286,150.0,232.0,104,0,0,0,0,0,0,3,450,4,928,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59808-6,10.42.0.151,59808,180.76.168.195,80,6,24/08/2017 02:43:26,306257,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.79569446575915,153128.5,168638.60335196092,272374.0,33883.0,306257.0,153128.5,168638.60335196092,272374.0,33883.0,0,0,0,0,0,0,0,0,0,96,0,9.79569446575915,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1398,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59807-6,10.42.0.151,59807,180.76.168.195,80,6,24/08/2017 02:43:26,305784,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.810846872302017,152892.0,172101.30525943142,274586.0,31198.0,305784.0,152892.0,172101.30525943142,274586.0,31198.0,0,0,0,0,0,0,0,0,0,96,0,9.810846872302017,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1398,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59811-6,10.42.0.151,59811,180.76.168.195,80,6,24/08/2017 02:43:26,271594,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.04589939394832,135797.0,140555.85753713717,235185.0,36409.0,271594.0,135797.0,140555.85753713717,235185.0,36409.0,0,0,0,0,0,0,0,0,0,96,0,11.04589939394832,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1398,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59814-6,10.42.0.151,59814,180.76.168.195,80,6,24/08/2017 02:43:26,146055,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.54020745609531,73027.5,64838.156300900475,118875.0,27180.0,146055.0,73027.5,64838.156300900475,118875.0,27180.0,0,0,0,0,0,0,0,0,0,96,0,20.54020745609531,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1398,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59815-6,10.42.0.151,59815,180.76.168.195,80,6,24/08/2017 02:43:26,148640,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.18299246501615,74320.0,66641.98569970735,121443.0,27197.0,148640.0,74320.0,66641.98569970735,121443.0,27197.0,0,0,0,0,0,0,0,0,0,96,0,20.18299246501615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1398,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
180.76.168.195-10.42.0.151-80-59809-6,10.42.0.151,59809,180.76.168.195,80,6,24/08/2017 02:43:25,1827312,4,4,900.0,928.0,450.0,0.0,225.0,259.8076211353316,928.0,0.0,232.0,464.0,1000.3765093207946,4.378015358077876,261044.5714285714,407371.8534004925,1109644.0,29.0,1479992.0,493330.6666666667,563976.6738166866,1109644.0,2998.0,1480101.0,493367.0,854299.4266438436,1479827.0,29.0,0,0,0,0,136,136,2.189007679038938,2.189007679038938,0.0,928.0,203.11111111111111,334.45793623580096,111862.11111111111,0,0,0,1,0,0,0,0,1.0,228.5,225.0,232.0,136,0,0,0,0,0,0,4,900,4,928,65535,400,2,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
174.35.73.93-10.42.0.151-80-33706-6,10.42.0.151,33706,174.35.73.93,80,6,24/08/2017 02:43:20,6899717,14,14,349.0,13475.0,349.0,0.0,24.92857142857143,93.27417342743611,1448.0,0.0,962.4999999999999,608.7094481833614,2003.5604358845442,4.058137456942075,255545.07407407407,1316410.8748228422,6842397.0,7.0,57320.0,4409.2307692307695,10660.934833570695,31882.0,7.0,6876351.0,528950.076923077,1898816.7780773137,6848549.0,12.0,0,0,0,0,456,456,2.0290687284710374,2.0290687284710374,0.0,1448.0,476.6896551724138,635.7948963669852,404235.1502463055,0,0,0,1,0,0,0,0,1.0,493.7142857142857,24.928571428571427,962.5,456,0,0,0,0,0,0,14,349,14,13475,65535,677,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
174.35.73.93-10.42.0.151-80-33704-6,10.42.0.151,33704,174.35.73.93,80,6,24/08/2017 02:43:20,6901402,7,7,370.0,4154.0,370.0,0.0,52.857142857142854,139.84685501341406,1448.0,0.0,593.4285714285714,665.0500876231948,655.518980056516,2.028573324666495,530877.0769230769,1896645.9153106948,6843233.0,10.0,58169.0,9694.833333333332,13044.54792496339,27488.0,10.0,6878145.0,1146357.5,2794424.038616813,6850411.0,13.0,0,0,0,0,232,232,1.0142866623332476,1.0142866623332476,0.0,1448.0,301.6,527.2105570154788,277950.9714285714,0,0,0,1,0,0,0,0,1.0,323.14285714285717,52.857142857142854,593.4285714285714,232,0,0,0,0,0,0,7,370,7,4154,65535,676,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
174.35.73.93-10.42.0.151-80-33705-6,10.42.0.151,33705,174.35.73.93,80,6,24/08/2017 02:43:20,6901238,10,10,360.0,8344.0,360.0,0.0,36.0,113.84199576606166,1448.0,0.0,834.4,678.7681980371993,1261.2229863685327,2.898030759118871,363223.05263157893,1540733.8757869925,6724995.0,4.0,176243.0,19582.555555555555,33389.25043000782,95845.0,8.0,6871583.0,763509.2222222222,2237373.5217788164,6729223.0,4.0,0,0,0,0,352,328,1.4490153795594356,1.4490153795594356,0.0,1448.0,414.4761904761904,617.6879972160394,381538.4619047619,0,0,0,1,0,0,0,0,1.0,435.2,36.0,834.4,352,0,0,0,0,0,0,10,360,10,8344,65535,676,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
174.35.73.93-10.42.0.151-80-33707-6,10.42.0.151,33707,174.35.73.93,80,6,24/08/2017 02:43:20,6902577,26,26,355.0,32222.0,355.0,0.0,13.653846153846152,69.62122797405533,1448.0,0.0,1239.3076923076924,498.5402506703561,4719.5417015992725,7.533418316086876,135344.64705882352,956994.3862651197,6835562.0,5.0,67015.0,2680.600000000001,7844.317890464836,31303.0,7.0,6879207.0,275168.27999999997,1369570.581184589,6849055.0,5.0,0,0,0,0,840,840,3.766709158043438,3.766709158043438,0.0,1448.0,614.6603773584905,710.4814982541017,504783.9593613931,0,0,0,1,0,0,0,0,1.0,626.4807692307693,13.653846153846153,1239.3076923076924,840,0,0,0,0,0,0,26,355,26,32222,65535,676,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
174.35.73.93-10.42.0.151-80-33706-6,10.42.0.151,33706,174.35.73.93,80,6,24/08/2017 02:43:27,21665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.31479344564967,21665.0,0.0,21665.0,21665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,46.157396722824835,46.157396722824835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1838,677,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
