Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.9.234-10.42.0.211-443-59799-6,10.42.0.211,59799,172.217.9.234,443,6,24/08/2017 12:04:02,37137,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,834.7470177989605,80.78196946441554,18568.5,26200.427563305144,37095.0,42.0,0,0,0,0,0,42.0,42.0,0.0,42.0,42.0,1,0,0,0,32,64,26.92732315480518,53.85464630961036,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,1746,213,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
172.217.9.234-10.42.0.211-443-52596-6,10.42.0.211,52596,172.217.9.234,443,6,24/08/2017 12:04:02,36707,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,844.525567330482,81.72828070940149,18353.5,25930.312772891884,36689.0,18.0,0,0,0,0,0,18.0,18.0,0.0,18.0,18.0,1,0,0,0,32,64,27.242760236467163,54.485520472934326,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,1656,213,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
172.217.3.110-10.42.0.211-443-34876-6,10.42.0.211,34876,172.217.3.110,443,6,24/08/2017 12:03:36,31071103,4,4,992.0,869.0,969.0,0.0,248.0,480.7889349808292,450.0,0.0,217.24999999999997,237.23037326615662,59.89488046175895,0.2574739622214248,4438729.0,1.167454076430692E7,3.0914027E7,14.0,3.1034518E7,1.0344839333333334E7,1.7813451436959833E7,3.0914027E7,39242.0,3.0996022E7,1.0332007333333334E7,1.789551488014048E7,3.0995968E7,14.0,1,0,0,0,128,128,0.1287369811107124,0.1287369811107124,0.0,969.0,314.44444444444446,410.2130882575272,168274.77777777778,0,1,0,0,1,0,0,0,1.0,353.75,248.0,217.25,128,0,0,0,0,0,0,4,992,4,869,1486,217,1,32,120491.0,0.0,120491.0,120491.0,3.0914027E7,0.0,3.0914027E7,3.0914027E7,RANSOMWARE_LOCKERPIN
172.217.10.131-10.42.0.211-80-48296-6,10.42.0.211,48296,172.217.10.131,80,6,24/08/2017 12:04:07,20068087,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19932144005554692,6689362.333333333,1.1540007811330516E7,2.0014609E7,15283.0,2.0068087E7,1.00340435E7,1.411465109025301E7,2.0014609E7,53478.0,0,0,0,0,0,0,0,0,0,104,40,0.14949108004166017,0.04983036001388673,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
172.217.7.3-10.42.0.211-443-55776-6,10.42.0.211,55776,172.217.7.3,443,6,24/08/2017 12:04:08,18650020,6,4,735.0,166.0,519.0,0.0,122.5,212.59327364712178,166.0,0.0,41.5,83.0,48.31094014912584,0.5361924544853035,2072224.4444444445,6122966.6234172415,1.839994E7,268.0,1.865002E7,3730004.0,8251679.898460313,1.8490993E7,793.0,199527.0,66509.0,68866.17936984744,137730.0,268.0,0,0,0,0,200,136,0.32171547269118206,0.2144769817941214,0.0,519.0,81.90909090909092,164.24765115243173,26977.290909090905,0,0,0,1,0,0,0,0,0.0,90.1,122.5,41.5,200,0,0,0,0,0,0,6,735,4,166,65535,175,2,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
208.80.154.224-10.42.0.211-443-58315-6,10.42.0.211,58315,208.80.154.224,443,6,24/08/2017 12:03:37,61128809,38,59,3086.0,70097.0,598.0,0.0,81.2105263157895,189.51219855121593,1448.0,0.0,1188.0847457627117,461.919805255668,1197.193290646314,1.5868131832897319,636758.4270833334,6122294.256917279,5.9996468E7,5.0,1132295.0,30602.56756756756,65198.415280051326,336645.0,9.0,6.1099653E7,1053442.293103448,7876017.911699512,5.9999321E7,5.0,0,0,0,0,1224,1896,0.6216381542784516,0.9651750290112802,0.0,1448.0,746.7653061224488,662.590757075018,439026.5113612455,0,0,0,1,0,0,0,0,1.0,754.4639175257732,81.21052631578948,1188.084745762712,1224,0,0,0,0,0,0,38,3086,59,70097,65535,71,7,32,1132295.0,0.0,1132295.0,1132295.0,5.9996468E7,0.0,5.9996468E7,5.9996468E7,RANSOMWARE_LOCKERPIN
208.80.154.224-10.42.0.211-443-58316-6,10.42.0.211,58316,208.80.154.224,443,6,24/08/2017 12:03:37,61129595,27,31,2378.0,32860.0,555.0,0.0,88.07407407407408,185.53061657475752,1448.0,0.0,1060.0,557.457143345268,576.4474637857489,0.948803930403923,1072449.0350877193,7944544.648697596,5.9997681E7,1.0,1131870.0,43533.46153846153,104688.09030686566,516044.0,40.0,6.1100266E7,2036675.5333333334,1.0948166396245822E7,6.0000493E7,1.0,0,0,0,0,872,1000,0.4416845882914814,0.5071193421124416,0.0,1448.0,597.2542372881356,646.1118615977059,417460.5376972531,0,0,0,1,0,0,0,0,1.0,607.551724137931,88.07407407407408,1060.0,872,0,0,0,0,0,0,27,2378,31,32860,65535,68,6,32,1131870.0,0.0,1131870.0,1131870.0,5.9997681E7,0.0,5.9997681E7,5.9997681E7,RANSOMWARE_LOCKERPIN
208.80.154.224-10.42.0.211-443-58315-6,208.80.154.224,443,10.42.0.211,58315,6,24/08/2017 12:04:38,8548306,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3509467255851627,4274153.0,5990127.8176012235,8509813.0,38493.0,0,0,0,0,0,8509813.0,8509813.0,0.0,8509813.0,8509813.0,0,0,0,0,32,76,0.1169822418617209,0.2339644837234418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,71,3767,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
208.80.154.224-10.42.0.211-443-58316-6,208.80.154.224,443,10.42.0.211,58316,6,24/08/2017 12:04:38,8557134,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4674462267389993,2852378.0,4900442.505128593,8510859.0,87.0,0,0,0,0,0,8510946.0,4255473.0,6018024.594332595,8510859.0,87.0,0,0,0,0,32,108,0.11686155668474983,0.3505846700542495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,68,2538,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
157.240.2.25-10.42.0.211-443-35621-6,10.42.0.211,35621,157.240.2.25,443,6,24/08/2017 12:03:49,65194047,8,13,861.0,6344.0,507.0,0.0,107.62499999999999,184.2156635964643,1398.0,0.0,488.00000000000006,616.7269790325917,110.51622550752218,0.322115299883132,3259702.35,1.4525528203085499E7,6.4971773E7,24.0,144689.0,20669.85714285714,19716.93631059832,41482.0,131.0,6.5155973E7,5429664.416666667,1.8750922295709323E7,6.4971773E7,24.0,0,0,0,0,264,424,0.12271059043166932,0.19940470945146266,0.0,1398.0,327.50000000000006,517.8101095226025,268127.3095238095,0,0,0,1,0,0,0,0,1.0,343.0952380952381,107.625,488.0,264,0,0,0,0,0,0,8,861,13,6344,65535,118,4,32,222234.0,0.0,222234.0,222234.0,6.4971773E7,0.0,6.4971773E7,6.4971773E7,RANSOMWARE_LOCKERPIN
157.240.2.25-10.42.0.211-443-35621-6,10.42.0.211,35621,157.240.2.25,443,6,24/08/2017 12:04:54,139,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,302158.273381295,14388.489208633095,139.0,0.0,139.0,139.0,139.0,139.0,0.0,139.0,139.0,0,0,0,0,0,1,0,0,0,64,0,14388.489208633095,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,1636,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
157.240.2.25-10.42.0.211-443-35621-6,10.42.0.211,35621,157.240.2.25,443,6,24/08/2017 12:04:54,253673,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,165.5674825464279,7.884165835544185,253673.0,0.0,253673.0,253673.0,253673.0,253673.0,0.0,253673.0,253673.0,0,0,0,0,0,0,0,0,0,64,0,7.884165835544185,0.0,0.0,42.0,14.0,24.24871130596428,588.0,0,0,0,0,1,0,0,0,0.0,21.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,1636,-1,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
172.217.9.234-10.42.0.211-443-56220-6,10.42.0.211,56220,172.217.9.234,443,6,24/08/2017 12:04:00,54869910,23,41,1247.0,48872.0,993.0,0.0,54.21739130434783,208.26402747075628,1418.0,0.0,1191.9999999999998,480.2355671959334,913.415021092617,1.1663952064073004,870950.9523809524,6861153.108790706,5.4465107E7,7.0,5.486991E7,2494086.8181818184,1.160791946185961E7,5.4465107E7,9.0,328509.0,8212.724999999999,23114.79621033923,112891.0,7.0,0,0,0,0,744,1320,0.4191732773026236,0.7472219291046769,0.0,1418.0,771.0615384615384,683.0249097974731,466523.02740384627,0,0,0,1,0,0,0,0,1.0,783.109375,54.21739130434783,1192.0,744,0,0,0,0,0,0,23,1247,41,48872,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33957-443-6,10.42.0.211,33957,31.13.80.12,443,6,24/08/2017 12:03:50,66458145,11,17,949.0,7701.0,513.0,0.0,86.27272727272728,162.73358037546578,1398.0,0.0,453.00000000000006,634.840629607148,130.15710865838943,0.4213178083739773,2461412.7777777775,1.2500411821693188E7,6.4997792E7,7.0,1460308.0,146030.8,419568.0673146823,1339697.0,120.0,6.6435165E7,4152197.8125,1.623118148194135E7,6.5007106E7,7.0,0,0,0,0,360,552,0.16551771043263394,0.2558000979413434,0.0,1398.0,298.27586206896547,524.5244033919628,275125.8497536945,0,0,0,1,0,0,0,0,1.0,308.92857142857144,86.27272727272727,453.0,360,0,0,0,0,0,0,11,949,17,7701,65535,122,4,32,1460308.0,0.0,1460308.0,1460308.0,6.4997792E7,0.0,6.4997792E7,6.4997792E7,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33957-443-6,31.13.80.12,443,10.42.0.211,33957,6,24/08/2017 12:04:56,8839,1,3,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,14.0,24.24871130596428,4751.668740807784,452.5398800769318,2946.333333333333,4618.740232285567,8279.0,211.0,0,0,0,0,0,560.0,280.0,97.58073580374356,349.0,211.0,0,0,0,0,32,108,113.13497001923295,339.4049100576988,0.0,42.0,8.4,18.782971010998235,352.8,0,0,0,0,1,1,0,0,3.0,10.5,0.0,14.0,32,0,0,0,0,0,0,1,0,3,42,122,1612,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33959-443-6,10.42.0.211,33959,31.13.80.12,443,6,24/08/2017 12:03:51,65110617,8,9,316.0,3798.0,260.0,0.0,39.5,91.22499657440389,1398.0,0.0,422.0000000000001,600.8134069742453,63.18477983398621,0.26109413154539757,4069413.5625,1.6246298374640515E7,6.4993021E7,8.0,117553.0,16793.285714285714,15837.58546111418,35065.0,8.0,6.508722E7,8135902.500000001,2.297859811692582E7,6.5005011E7,23.0,0,0,0,0,264,296,0.12286782660959886,0.1382263049357987,0.0,1398.0,228.55555555555557,461.52104307670993,213001.67320261436,0,0,0,1,0,0,0,0,1.0,242.0,39.5,422.0,264,0,0,0,0,0,0,8,316,9,3798,65535,114,2,32,117553.0,0.0,117553.0,117553.0,6.4993021E7,0.0,6.4993021E7,6.4993021E7,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33959-443-6,10.42.0.211,33959,31.13.80.12,443,6,24/08/2017 12:04:57,19147,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.45500600616285,19147.0,0.0,19147.0,19147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,52.227503003081424,52.227503003081424,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1546,114,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33958-443-6,10.42.0.211,33958,31.13.80.12,443,6,24/08/2017 12:03:51,65673941,13,16,895.0,6826.0,467.0,0.0,68.84615384615385,139.77591957239164,1398.0,0.0,426.6250000000001,545.227643588743,117.5656566734742,0.4415754492333573,2345497.8928571427,1.2277583258821413E7,6.4990341E7,6.0,683553.0,56962.75000000001,149534.20641574412,530081.0,13.0,6.5650502E7,4376700.133333334,1.6771588355948912E7,6.5000516E7,6.0,0,0,0,0,424,520,0.19794761517357395,0.24362783405978333,0.0,1398.0,257.3666666666667,442.56996199964567,195868.1712643678,0,0,0,1,0,0,0,0,1.0,266.2413793103448,68.84615384615384,426.625,424,0,0,0,0,0,0,13,895,16,6826,65535,118,5,32,683553.0,0.0,683553.0,683553.0,6.4990341E7,0.0,6.4990341E7,6.4990341E7,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.80.12-33958-443-6,10.42.0.211,33958,31.13.80.12,443,6,24/08/2017 12:04:57,97,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,432989.6907216495,20618.556701030928,97.0,0.0,97.0,97.0,97.0,97.0,0.0,97.0,97.0,0,0,0,0,0,1,0,0,0,64,0,20618.556701030928,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,1678,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.71.37-48904-443-6,10.42.0.211,48904,31.13.71.37,443,6,24/08/2017 12:04:02,65161965,25,32,17878.0,23818.0,1398.0,0.0,715.1200000000001,687.80928315922,1398.0,0.0,744.3124999999999,668.267110855841,639.8824835929979,0.8747434181888162,1163606.5178571427,8640262.11586808,6.4666122E7,5.0,495802.0,20658.416666666668,68841.44215888051,338737.0,9.0,6.5132315E7,2101042.4193548383,1.161238578932004E7,6.466975E7,5.0,0,0,0,0,808,1032,0.38365939394246323,0.49108402424635295,0.0,1398.0,718.896551724138,671.9415098202222,451505.3926194798,0,0,0,1,0,0,0,0,1.0,731.5087719298245,715.12,744.3125,808,0,0,0,0,0,0,25,17878,32,23818,65535,256,15,32,495802.0,0.0,495802.0,495802.0,6.4666122E7,0.0,6.4666122E7,6.4666122E7,RANSOMWARE_LOCKERPIN
10.42.0.211-31.13.71.37-48904-443-6,31.13.71.37,443,10.42.0.211,48904,6,24/08/2017 12:05:08,31999,1,3,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,14.0,24.24871130596428,1312.5410169067784,125.00390637207413,10666.333333333332,18175.93420799419,31654.0,118.0,0,0,0,0,0,345.0,172.5,77.07463914933368,227.0,118.0,0,0,0,0,32,108,31.25097659301853,93.75292977905559,0.0,42.0,8.4,18.782971010998235,352.8,0,0,0,0,1,1,0,0,3.0,10.5,0.0,14.0,32,0,0,0,0,0,0,1,0,3,42,256,2266,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
172.217.11.40-10.42.0.211-443-60064-6,10.42.0.211,60064,172.217.11.40,443,6,24/08/2017 12:03:42,269711,7,6,1165.0,552.0,605.0,0.0,166.42857142857144,271.19295537977945,413.0,0.0,92.0,166.79688246487103,6366.073315511789,48.19973972140551,22475.916666666668,23684.941884736247,77062.0,175.0,269711.0,44951.83333333333,39883.59176110731,93683.0,175.0,189971.0,37994.2,33174.10121917397,86659.0,775.0,0,0,0,0,232,200,25.953706003833734,22.246033717571773,0.0,605.0,122.64285714285715,217.4104969310916,47267.32417582418,0,0,0,1,0,0,0,0,0.0,132.07692307692307,166.42857142857142,92.0,232,0,0,0,0,0,0,7,1165,6,552,65535,175,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
10.42.0.211-104.244.43.131-46194-443-6,10.42.0.211,46194,104.244.43.131,443,6,24/08/2017 12:05:38,10286357,9,8,787.0,5735.0,452.0,0.0,87.44444444444444,156.14185146134838,1448.0,0.0,716.875,704.2088646133333,634.0437144073455,1.6526745085748045,642897.3125,2515494.134970509,1.0075867E7,6.0,210445.0,26305.625,21266.363890543205,66206.0,71.0,1.0261654E7,1465950.5714285716,3800665.164531548,1.0084718E7,6.0,0,0,0,0,296,264,0.874945328069014,0.7777291805057903,0.0,1448.0,362.33333333333326,567.9359947367723,322551.294117647,0,0,0,1,0,0,0,0,0.0,383.6470588235294,87.44444444444444,716.875,296,0,0,0,0,0,0,9,787,8,5735,65535,61,3,32,210445.0,0.0,210445.0,210445.0,1.0075867E7,0.0,1.0075867E7,1.0075867E7,RANSOMWARE_LOCKERPIN
10.42.0.211-104.244.43.131-46197-443-6,10.42.0.211,46197,104.244.43.131,443,6,24/08/2017 12:05:38,10289695,12,25,787.0,28939.0,452.0,0.0,65.58333333333333,138.90707052711264,1448.0,0.0,1157.56,529.3116662232186,2888.909729588681,3.595830585843409,285824.8611111111,1673788.9461940648,1.004919E7,5.0,240458.0,21859.81818181818,24323.422102237924,81223.0,101.0,1.0265739E7,427739.12500000006,2050198.6037212254,1.0052423E7,5.0,0,0,0,0,392,808,1.166215325138403,2.429615260705006,0.0,1448.0,782.2631578947369,682.4644405828251,465757.7126600284,0,0,0,1,0,0,0,0,2.0,803.4054054054054,65.58333333333333,1157.56,392,0,0,0,0,0,0,12,787,25,28939,65535,61,3,32,240458.0,0.0,240458.0,240458.0,1.004919E7,0.0,1.004919E7,1.004919E7,RANSOMWARE_LOCKERPIN
