Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.151-52.84.29.120-52307-443-6,10.42.0.151,52307,52.84.29.120,443,6,21/08/2017 11:18:07,4718530,203,292,9154.0,398250.0,1182.0,0.0,45.0935960591133,152.4970576193157,1448.0,0.0,1363.8698630136996,289.8739805276125,86341.29697172636,104.90555321254712,9551.680161943332,64399.123928872046,1019788.0,1.0,4718530.0,23359.05940594059,99425.86095134832,1019788.0,5.0,4652049.0,15986.422680412361,91023.8557582194,1096299.0,5.0,0,0,0,0,6504,9352,43.02187333767084,61.88367987487628,0.0,1448.0,821.3790322580644,693.5347503793215,480990.44998370775,0,0,0,1,0,0,0,0,1.0,823.0383838383839,45.0935960591133,1363.8698630136987,6504,0,0,0,0,0,0,203,9154,292,398250,65535,195,19,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.198.6.102-48630-443-6,10.42.0.151,48630,23.198.6.102,443,6,21/08/2017 11:18:11,612471,9,11,831.0,5775.0,498.0,0.0,92.33333333333334,169.5582495781317,1448.0,0.0,525.0,612.5793009888597,10785.816797856553,32.654607320183324,32235.315789473687,72999.27751472965,317647.0,6.0,209950.0,26243.75,25607.399727143602,59353.0,11.0,567395.0,56739.5,99844.8871870207,317647.0,6.0,0,0,0,0,296,360,14.694573294082495,17.96003402610083,0.0,1448.0,314.57142857142856,500.6535300413422,250653.95714285714,0,0,0,1,0,0,0,0,1.0,330.3,92.33333333333333,525.0,296,0,0,0,0,0,0,9,831,11,5775,65535,972,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.198.6.102-48630-443-6,10.42.0.151,48630,23.198.6.102,443,6,21/08/2017 11:18:12,6247,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,320.15367376340646,6247.0,0.0,6247.0,6247.0,6247.0,6247.0,0.0,6247.0,6247.0,0,0,0,0,0,0,0,0,0,64,0,320.15367376340646,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
162.208.22.39-10.42.0.151-443-33032-6,10.42.0.151,33032,162.208.22.39,443,6,21/08/2017 11:18:11,5312798,12,10,1201.0,5107.0,486.0,0.0,100.08333333333334,171.01645765211833,1460.0,0.0,510.7,570.3122049466513,1187.3216335347213,4.140944187977785,252990.38095238098,1078934.6583574223,4961175.0,15.0,351583.0,31962.090909090908,30058.47528220467,84660.0,252.0,5271978.0,585775.3333333334,1655662.7484874448,4999949.0,15.0,0,0,0,0,260,204,2.2586968298060643,1.8822473581717205,0.0,1460.0,274.26086956521743,439.3861645307322,193060.20158102765,0,0,0,1,0,0,0,0,0.0,286.72727272727275,100.08333333333333,510.7,260,0,0,0,0,0,0,12,1201,10,5107,65535,32160,4,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.138-10.42.0.151-443-48313-6,10.42.0.151,48313,172.217.12.138,443,6,21/08/2017 11:18:17,37097,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91271531390679,37097.0,0.0,37097.0,37097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.956357656953394,26.956357656953394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1546,170,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
174.129.242.44-10.42.0.151-443-37553-6,10.42.0.151,37553,174.129.242.44,443,6,21/08/2017 11:18:11,7472530,12,9,728.0,5815.0,399.0,0.0,60.66666666666666,125.08930143434863,1448.0,0.0,646.1111111111112,650.9284608243145,875.6070567799661,2.810293167106723,373626.5,1117553.9673525956,4364362.0,7.0,7472530.0,679320.9090909092,1471328.14832922,4364362.0,206.0,3020930.0,377616.25,966007.143142142,2766128.0,7.0,0,0,0,0,392,296,1.6058818097752703,1.2044113573314528,0.0,1448.0,297.4090909090909,507.89656418745335,257958.91991341993,0,0,0,1,0,0,0,0,0.0,311.57142857142856,60.666666666666664,646.1111111111111,392,0,0,0,0,0,0,12,728,9,5815,65535,114,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
162.208.22.39-10.42.0.151-443-33032-6,10.42.0.151,33032,162.208.22.39,443,6,21/08/2017 11:18:16,2111413,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.420849450107582,1055706.5,1432620.258994162,2068722.0,42691.0,2111413.0,1055706.5,1432620.258994162,2068722.0,42691.0,0,0,0,0,0,0,0,0,0,60,0,1.420849450107582,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.5.149.245-42861-443-6,10.42.0.151,42861,52.5.149.245,443,6,21/08/2017 11:18:11,7131318,11,8,833.0,3477.0,499.0,0.0,75.72727272727272,156.54398162119864,1448.0,0.0,434.625,640.918969137285,604.3763579186905,2.6643041300359904,396184.3333333334,1269121.5093056902,5314191.0,16.0,7131318.0,713131.8,1692837.6618087026,5376557.0,239.0,5622546.0,803220.8571428572,2004003.7367757433,5346660.0,16.0,0,0,0,0,360,264,1.5424918647576786,1.1218122652783118,0.0,1448.0,215.49999999999997,445.20645713386074,198208.78947368418,0,0,0,1,0,0,0,0,0.0,226.8421052631579,75.72727272727273,434.625,360,0,0,0,0,0,0,11,833,8,3477,65535,123,3,32,359926.0,0.0,359926.0,359926.0,5314191.0,0.0,5314191.0,5314191.0,RANSOMWARE_WANNALOCKER
10.42.0.151-72.21.206.53-50128-443-6,10.42.0.151,50128,72.21.206.53,443,6,21/08/2017 11:18:09,10152783,6,5,288.0,156.0,237.0,0.0,48.0,94.81139172061552,156.0,0.0,31.2,69.76532089799343,43.731851650921726,1.0834467751354482,1015278.3,3142675.351367616,9959076.0,202.0,1.0152783E7,2030556.6,4479178.9072676925,1.0043016E7,470.0,142430.0,35607.5,42953.593846537835,87463.0,202.0,0,0,0,0,140,108,0.590970968255699,0.4924758068797492,0.0,237.0,37.0,77.85651137596884,6061.636363636364,0,0,0,1,0,0,0,0,0.0,40.36363636363637,48.0,31.2,140,0,0,0,0,0,0,6,288,5,156,65535,32763,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-72.21.206.53-50129-443-6,10.42.0.151,50129,72.21.206.53,443,6,21/08/2017 11:18:09,10150896,6,5,288.0,156.0,237.0,0.0,48.0,94.81139172061552,156.0,0.0,31.2,69.76532089799343,43.73998117998648,1.0836481823870523,1015089.6000000001,3139401.3472403795,9949585.0,326.0,1.0150896E7,2030179.2,4474192.387741468,1.0033739E7,378.0,150131.0,37532.75,46090.29182937191,95850.0,326.0,0,0,0,0,140,108,0.591080826756574,0.4925673556304784,0.0,237.0,37.0,77.85651137596884,6061.636363636364,0,0,0,1,0,0,0,0,0.0,40.36363636363637,48.0,31.2,140,0,0,0,0,0,0,6,288,5,156,65535,300,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-35.185.64.230-57168-443-6,10.42.0.151,57168,35.185.64.230,443,6,21/08/2017 11:18:11,10581394,14,14,1329.0,7572.0,551.0,0.0,94.92857142857143,183.1617462100787,1408.0,0.0,540.8571428571429,620.1185813576745,841.19351382247,2.646154183465808,391903.48148148146,1911621.924018719,9955599.0,6.0,625509.0,48116.07692307692,48838.81822973323,138130.0,9.0,1.0527218E7,809785.9999999999,2761569.4050828232,9998067.0,6.0,0,0,0,0,456,456,1.323077091732904,1.323077091732904,0.0,1408.0,306.9310344827586,497.30616690859586,247313.4236453202,0,0,0,1,0,0,0,0,1.0,317.89285714285717,94.92857142857143,540.8571428571429,456,0,0,0,0,0,0,14,1329,14,7572,65535,246,4,32,625509.0,0.0,625509.0,625509.0,9955599.0,0.0,9955599.0,9955599.0,RANSOMWARE_WANNALOCKER
10.42.0.151-68.67.180.12-53374-443-6,10.42.0.151,53374,68.67.180.12,443,6,21/08/2017 11:18:11,10244344,11,10,997.0,5848.0,671.0,0.0,90.63636363636364,203.90010923355226,1448.0,0.0,584.8000000000001,659.1620606665876,668.173579489326,2.049911639046873,512217.19999999995,2230808.346201194,9989533.0,5.0,254777.0,25477.7,28278.274590025627,74118.0,13.0,1.0210511E7,1134501.2222222222,3321663.753492321,9991502.0,5.0,0,0,0,0,360,328,1.073763239500743,0.9761483995461301,0.0,1448.0,311.1363636363637,521.2964877481222,271750.0281385281,0,0,0,1,0,0,0,0,0.0,325.95238095238096,90.63636363636364,584.8,360,0,0,0,0,0,0,11,997,10,5848,65535,62,3,32,254777.0,0.0,254777.0,254777.0,9989533.0,0.0,9989533.0,9989533.0,RANSOMWARE_WANNALOCKER
10.42.0.151-35.185.64.230-57168-443-6,10.42.0.151,57168,35.185.64.230,443,6,21/08/2017 11:18:21,48558,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.78178672927221,24279.0,17237.849111765656,36468.0,12090.0,36468.0,36468.0,0.0,36468.0,36468.0,0,0,0,0,0,0,0,0,0,64,32,41.18785781951481,20.593928909757405,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,1633,246,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.84.29.120-52318-443-6,10.42.0.151,52318,52.84.29.120,443,6,21/08/2017 11:18:09,12108635,6,4,568.0,156.0,517.0,0.0,94.66666666666666,207.9035032573205,156.0,0.0,39.0,78.0,59.79204096911006,0.8258569194628461,1345403.888888889,3961825.33852284,1.1910101E7,875.0,1.2108635E7,2421727.0,5343598.787240253,1.1980629E7,14398.0,166623.0,55541.0,47696.350709462036,88676.0,875.0,0,0,0,0,200,136,0.4955141516777077,0.3303427677851385,0.0,517.0,65.81818181818183,157.02663352553807,24657.36363636364,0,0,0,1,0,0,0,0,0.0,72.4,94.66666666666667,39.0,200,0,0,0,0,0,0,6,568,4,156,65535,118,2,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-68.67.180.12-53374-443-6,10.42.0.151,53374,68.67.180.12,443,6,21/08/2017 11:18:21,311652,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.626121443148127,155826.0,165707.64574394267,272999.0,38653.0,311652.0,155826.0,165707.64574394267,272999.0,38653.0,0,0,0,0,0,0,0,0,0,96,0,9.626121443148127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-72.21.206.140-45746-443-6,10.42.0.151,45746,72.21.206.140,443,6,21/08/2017 11:18:11,10287004,6,4,292.0,141.0,241.0,0.0,48.666666666666664,96.40677707851594,141.0,0.0,35.25,70.5,42.09194436008774,0.9721003316417491,1143000.4444444445,3347864.9223403977,1.0070304E7,10.0,1.0287004E7,2057400.8,4525049.304103846,1.0151937E7,10.0,164513.0,54837.66666666667,47456.84381976254,88555.0,569.0,0,0,0,0,140,88,0.5832601989850495,0.3888401326566997,0.0,241.0,39.36363636363637,79.69852285616432,6351.8545454545465,0,0,0,1,0,0,0,0,0.0,43.3,48.666666666666664,35.25,140,0,0,0,0,0,0,6,292,4,141,65535,440,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-35.185.64.230-57168-443-6,10.42.0.151,57168,35.185.64.230,443,6,21/08/2017 11:18:21,269105,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.432043254491742,269105.0,0.0,269105.0,269105.0,269105.0,269105.0,0.0,269105.0,269105.0,0,0,0,0,0,0,0,0,0,76,0,7.432043254491742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,0,0,1633,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
152.163.56.2-10.42.0.151-443-60741-6,10.42.0.151,60741,152.163.56.2,443,6,21/08/2017 11:18:11,11572266,12,11,1516.0,4385.0,501.0,0.0,126.33333333333333,199.54964446488148,1460.0,0.0,398.6363636363637,562.6494952858791,509.9260594251808,1.9875104841178035,526012.0909090908,2365481.40953448,1.111578E7,12.0,456486.0,41498.72727272727,44502.44178714446,151190.0,290.0,1.1543065E7,1154306.5,3513271.9738405063,1.1151221E7,12.0,0,0,0,0,260,232,1.0369619917136366,0.950548492404167,0.0,1460.0,245.875,421.81794058574604,177930.37499999997,0,0,0,1,0,0,0,0,0.0,256.5652173913044,126.33333333333333,398.6363636363636,260,0,0,0,0,0,0,12,1516,11,4385,65535,5120,4,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.206-10.42.0.151-443-38351-6,10.42.0.151,38351,172.217.12.206,443,6,21/08/2017 11:18:24,36947,1,1,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,622.5133299049991,54.13159390478253,36947.0,0.0,36947.0,36947.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.065796952391263,27.065796952391263,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1.0,23.0,23.0,0.0,32,0,0,0,0,0,0,1,23,1,0,1417,249,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-72.30.3.43-37605-443-6,10.42.0.151,37605,72.30.3.43,443,6,21/08/2017 11:18:11,15849417,11,10,794.0,5623.0,467.0,0.0,72.18181818181819,147.32740286981115,1448.0,0.0,562.3000000000001,605.3283865436641,404.87293633576553,1.3249698711315374,792470.85,3486797.9664526666,1.5606101E7,13.0,243276.0,24327.6,20336.342619939198,65093.0,13.0,1.5823687E7,1758187.4444444445,5193971.509358569,1.5608411E7,17.0,0,0,0,0,360,328,0.6940318372593768,0.6309380338721607,0.0,1448.0,291.6818181818182,481.18201549375476,231536.13203463203,0,0,0,1,0,0,0,0,0.0,305.57142857142856,72.18181818181819,562.3,360,0,0,0,0,0,0,11,794,10,5623,65535,33,3,32,243276.0,0.0,243276.0,243276.0,1.5606101E7,0.0,1.5606101E7,1.5606101E7,RANSOMWARE_WANNALOCKER
10.42.0.151-34.195.135.161-51990-443-6,10.42.0.151,51990,34.195.135.161,443,6,21/08/2017 11:18:08,21121112,10,9,950.0,4377.0,611.0,0.0,95.0,195.59481929062778,1448.0,0.0,486.3333333333333,668.2254484827706,252.2120994387038,0.899573848195114,1173395.111111111,3816631.841718373,1.5754543E7,16.0,1.6203534E7,1800392.6666666667,5264618.946092703,1.5838731E7,20.0,2.1069981E7,2633747.625,5597104.097216752,1.5803164E7,16.0,0,0,0,0,328,296,0.47345992010269156,0.4261139280924224,0.0,1448.0,266.34999999999997,498.23913884166524,248242.2394736842,0,0,0,1,0,0,0,0,0.0,280.36842105263156,95.0,486.3333333333333,328,0,0,0,0,0,0,10,950,9,4377,65535,79,3,32,364803.0,0.0,364803.0,364803.0,1.5754543E7,0.0,1.5754543E7,1.5754543E7,RANSOMWARE_WANNALOCKER
10.42.0.151-72.30.3.43-37605-443-6,10.42.0.151,37605,72.30.3.43,443,6,21/08/2017 11:18:27,2364317,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.2688653848024611,1182158.5,1620215.6880429531,2327824.0,36493.0,2364317.0,1182158.5,1620215.6880429531,2327824.0,36493.0,0,0,0,0,0,0,0,0,0,96,0,1.2688653848024611,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.84.29.120-52351-443-6,10.42.0.151,52351,52.84.29.120,443,6,21/08/2017 11:18:12,17648283,6,4,568.0,156.0,517.0,0.0,94.66666666666666,207.9035032573205,156.0,0.0,39.0,78.0,41.023820844214704,0.5666273597267224,1960920.3333333333,5816538.517855701,1.7471568E7,259.0,1.7648283E7,3529656.6,7834286.352272733,1.7544025E7,259.0,144557.0,48185.666666666664,41109.577379648814,73774.0,766.0,0,0,0,0,200,136,0.33997641583603344,0.226650943890689,0.0,517.0,65.81818181818183,157.02663352553807,24657.36363636364,0,0,0,1,0,0,0,0,0.0,72.4,94.66666666666667,39.0,200,0,0,0,0,0,0,6,568,4,156,65535,118,2,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-34.195.135.161-51990-443-6,10.42.0.151,51990,34.195.135.161,443,6,21/08/2017 11:18:29,63714,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.390275292714314,63714.0,0.0,63714.0,63714.0,63714.0,63714.0,0.0,63714.0,63714.0,0,0,0,0,0,0,0,0,0,64,0,31.390275292714314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1505,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
