Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.12.170-10.42.0.211-443-55638-6,10.42.0.211,55638,172.217.12.170,443,6,21/08/2017 01:01:44,36710,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.48106782892945,36710.0,0.0,36710.0,36710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.240533914464724,27.240533914464724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2089,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
131.253.61.64-10.42.0.211-443-46459-6,10.42.0.211,46459,131.253.61.64,443,6,21/08/2017 01:01:30,19246893,10,8,430.0,5937.0,218.0,0.0,43.0,90.66299012153624,1460.0,0.0,742.125,767.7902313039118,330.80663980414914,0.935215881337315,1132170.1764705882,4531262.716143209,1.8713705E7,13.0,1.9246893E7,2138543.666666667,6216417.2626483375,1.8713705E7,13.0,479390.0,68484.28571428571,134329.563578678,367973.0,22.0,0,0,0,0,220,168,0.5195643785207306,0.4156515028165845,0.0,1460.0,335.1052631578947,600.5257784028224,360631.2105263157,0,0,0,1,0,0,0,0,0.0,353.72222222222223,43.0,742.125,220,0,0,0,0,0,0,10,430,8,5937,65535,64022,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.12.170-10.42.0.211-443-54541-6,10.42.0.211,54541,172.217.12.170,443,6,21/08/2017 01:01:56,36716,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,844.3185532193049,54.472164723826126,36716.0,0.0,36716.0,36716.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.236082361913063,27.236082361913063,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,1.0,31.0,31.0,0.0,32,0,0,0,0,0,0,1,31,1,0,1428,234,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-111.221.77.148-32799-40010-6,10.42.0.211,32799,111.221.77.148,40010,6,21/08/2017 01:01:36,21426511,3,2,271.0,4.0,271.0,0.0,90.33333333333334,156.46192295038858,4.0,0.0,2.0,2.8284271247461903,12.834567419772634,0.23335577126859336,5356627.75,1.0556241626719313E7,2.1190188E7,44.0,2.1426511E7,1.07132555E7,1.4816620033567457E7,2.1190188E7,236323.0,44.0,44.0,0.0,44.0,44.0,1,0,0,0,96,64,0.14001346276115603,0.09334230850743734,0.0,271.0,91.0,139.43600682750494,19442.4,0,1,0,0,1,0,0,0,0.0,109.2,90.33333333333333,2.0,96,0,0,0,0,0,0,3,271,2,4,1431,35,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-91.190.218.59-47011-12350-6,10.42.0.211,47011,91.190.218.59,12350,6,21/08/2017 01:01:36,21432348,3,1,5.0,5.0,5.0,0.0,1.6666666666666665,2.886751345948129,5.0,5.0,5.0,0.0,0.4665844358256967,0.1866337743302787,7144116.0,1.2251190939433562E7,2.1290538E7,43741.0,2.1432348E7,1.0716174E7,1.495440898226981E7,2.1290538E7,141810.0,0,0,0,0,0,1,0,0,0,96,32,0.13997533074770901,0.046658443582569674,0.0,5.0,3.0,2.7386127875258306,7.5,0,1,0,0,1,0,0,0,0.0,3.75,1.6666666666666667,5.0,96,0,0,0,0,0,0,3,5,1,5,1386,9,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-40.122.162.208-59024-443-6,10.42.0.211,59024,40.122.162.208,443,6,21/08/2017 01:01:31,26596372,4,2,186.0,101.0,101.0,0.0,46.5,54.08943211632626,101.0,0.0,50.5,71.4177848998413,10.790945471810968,0.22559467885319096,5319274.4,1.1797150589494517E7,2.6422621E7,9565.0,2.6596372E7,8865457.333333334,1.520495072099684E7,2.6422621E7,81452.0,59558.0,59558.0,0.0,59558.0,59558.0,1,0,0,0,128,64,0.15039645256879397,0.07519822628439699,0.0,101.0,53.14285714285715,50.137905060039394,2513.809523809524,0,1,0,0,1,0,0,0,0.0,62.0,46.5,50.5,128,0,0,0,0,0,0,4,186,2,101,1595,509,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-65.52.108.74-49158-443-6,10.42.0.211,49158,65.52.108.74,443,6,21/08/2017 01:01:57,49883,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1407293065774,24941.5,35210.38216918414,49839.0,44.0,0,0,0,0,0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,32,64,20.04690976885913,40.09381953771826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1595,514,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-52.173.205.111-36178-443-6,10.42.0.211,36178,52.173.205.111,443,6,21/08/2017 01:01:57,49322,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54985604801103,49322.0,0.0,49322.0,49322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.274928024005515,20.274928024005515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1595,1029,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-13.64.108.49-59652-443-6,10.42.0.211,59652,13.64.108.49,443,6,21/08/2017 01:01:57,86697,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.068848979780157,86697.0,0.0,86697.0,86697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.534424489890078,11.534424489890078,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,1025,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-40.127.169.165-53267-443-6,10.42.0.211,53267,40.127.169.165,443,6,21/08/2017 01:01:57,97912,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426505433450444,97912.0,0.0,97912.0,97912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.213252716725222,10.213252716725222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,510,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.14-10.42.0.211-443-49458-6,10.42.0.211,49458,172.217.10.14,443,6,21/08/2017 01:01:58,113,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,203539.82300884958,17699.11504424779,113.0,0.0,113.0,113.0,113.0,113.0,0.0,113.0,113.0,0,0,0,0,0,1,0,0,0,64,0,17699.11504424779,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,2813,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.14-10.42.0.211-443-49458-6,172.217.10.14,443,10.42.0.211,49458,6,21/08/2017 01:01:58,235,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8510.638297872341,235.0,0.0,235.0,235.0,235.0,235.0,0.0,235.0,235.0,0,0,0,0,0,0,0,0,0,64,0,8510.638297872341,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,324,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.14-10.42.0.211-443-56335-6,10.42.0.211,56335,172.217.10.14,443,6,21/08/2017 01:01:59,36716,1,1,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,626.4298943240004,54.472164723826126,36716.0,0.0,36716.0,36716.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.236082361913063,27.236082361913063,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1.0,23.0,23.0,0.0,32,0,0,0,0,0,0,1,23,1,0,1419,185,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
216.58.219.234-10.42.0.211-443-59018-6,10.42.0.211,59018,216.58.219.234,443,6,21/08/2017 01:02:00,123,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,252032.52032520322,16260.162601626014,123.0,0.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,1,0,0,0,64,0,16260.162601626014,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1903,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
216.58.219.234-10.42.0.211-443-59018-6,216.58.219.234,443,10.42.0.211,59018,6,21/08/2017 01:02:00,44,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,45454.545454545456,44.0,0.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,0,0,0,0,0,0,0,0,0,64,0,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,224,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-47.88.68.21-57574-443-6,10.42.0.211,57574,47.88.68.21,443,6,21/08/2017 01:02:23,350761,9,6,643.0,4524.0,517.0,0.0,71.44444444444444,172.20127112706743,1452.0,0.0,754.0,694.1988187832071,14730.828113729862,42.76416135203173,25054.357142857145,36274.65243984935,87983.0,6.0,350761.0,43845.125,41899.53112399605,91808.0,51.0,225392.0,45078.4,63153.46507753949,133123.0,6.0,0,0,0,0,200,140,25.658496811219035,17.10566454081269,0.0,1452.0,322.9375,543.7648350466709,295680.19583333324,0,0,0,1,0,0,0,0,0.0,344.46666666666664,71.44444444444444,754.0,200,0,0,0,0,0,0,9,643,6,4524,65535,15544,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-47.88.68.21-57574-443-6,47.88.68.21,443,10.42.0.211,57574,6,21/08/2017 01:02:23,4817,2,1,258.0,0.0,258.0,0.0,129.0,182.43354954612926,0.0,0.0,0.0,0.0,53560.307245173346,622.7942702927133,2408.5,9.192388155425117,2415.0,2402.0,4817.0,4817.0,0.0,4817.0,4817.0,0,0,0,0,0,1,0,0,0,40,20,415.1961801951422,207.5980900975711,0.0,258.0,129.0,148.95636945092346,22188.0,0,1,0,0,1,0,0,0,0.0,172.0,129.0,0.0,40,0,0,0,0,0,0,2,258,1,0,15544,0,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-64.71.142.124-45671-80-6,10.42.0.211,45671,64.71.142.124,80,6,21/08/2017 01:02:15,14473189,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27637309234336677,4824396.333333333,8283522.518942671,1.438932E7,11574.0,1.4473189E7,7236594.5,1.0115481410031877E7,1.438932E7,83869.0,0,0,0,0,0,0,0,0,0,80,32,0.20727981925752506,0.06909327308584169,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-64.71.142.124-45666-80-6,10.42.0.211,45666,64.71.142.124,80,6,21/08/2017 01:02:12,17304971,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23114745468224132,5768323.666666667,9917724.990508476,1.7220274E7,12446.0,1.7304971E7,8652485.5,1.2116682696244236E7,1.7220274E7,84697.0,0,0,0,0,0,0,0,0,0,80,32,0.173360591011681,0.05778686367056033,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
205.204.101.196-10.42.0.211-443-43476-6,10.42.0.211,43476,205.204.101.196,443,6,21/08/2017 01:02:18,11403854,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261379179354628,2280770.8,3234540.1908205133,7063402.0,7074.0,1.1403854E7,3801284.666666667,3505097.8698292198,7063402.0,95460.0,4244882.0,4244882.0,0.0,4244882.0,4244882.0,0,0,0,0,112,68,0.3507586119569752,0.1753793059784876,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,112,0,0,0,0,0,0,4,0,2,0,65535,11680,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.12.170-10.42.0.211-443-47582-6,10.42.0.211,47582,172.217.12.170,443,6,21/08/2017 01:01:56,33538823,10,11,1416.0,4642.0,1064.0,0.0,141.60000000000002,333.09031141051753,1418.0,0.0,421.99999999999994,551.507026247173,180.62649366079424,0.6261400407521754,1676941.1500000001,7426788.198795282,3.3229707E7,7.0,3.3538823E7,3726535.888888889,1.1063732510367189E7,3.3229707E7,1268.0,265784.0,26578.399999999998,42558.397628565755,113865.0,7.0,0,0,0,0,328,360,0.2981619241677026,0.32797811658447285,0.0,1418.0,275.3636363636364,464.5232625734275,215781.86147186146,0,0,0,1,0,0,0,0,1.0,288.4761904761905,141.6,422.0,328,0,0,0,0,0,0,10,1416,11,4642,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-47.88.68.21-57548-443-6,10.42.0.211,57548,47.88.68.21,443,6,21/08/2017 01:02:20,15178386,5,6,568.0,183.0,517.0,0.0,113.6,226.58618669283442,152.0,0.0,30.5,60.800493419050476,49.47825150842784,0.7247147358091961,1517838.6,3873313.896124156,1.2316686E7,16.0,2733530.0,683382.5,1221636.8117484837,2515436.0,36525.0,1.5090531E7,3018106.2,5314528.065171281,1.2316686E7,16.0,0,0,0,0,120,140,0.32941578900418,0.39529894680501604,0.0,517.0,62.58333333333333,149.83473218749037,22450.446969696968,0,0,0,1,0,0,0,0,1.0,68.27272727272727,113.6,30.5,120,0,0,0,0,0,0,5,568,6,183,65535,15544,2,20,2861498.0,0.0,2861498.0,2861498.0,1.2316686E7,0.0,1.2316686E7,1.2316686E7,RANSOMWARE_JISUT
10.42.0.211-47.88.68.21-57548-443-6,10.42.0.211,57548,47.88.68.21,443,6,21/08/2017 01:02:35,88097,2,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,351.88485419480804,45.404497315459096,29365.666666666664,24044.086390073826,49448.0,2722.0,35927.0,35927.0,0.0,35927.0,35927.0,2722.0,2722.0,0.0,2722.0,2722.0,0,0,0,0,40,40,22.702248657729548,22.702248657729548,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,1.0,7.75,0.0,15.5,40,0,0,0,0,0,0,2,0,2,31,65535,15544,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.14-10.42.0.211-443-37241-6,10.42.0.211,37241,172.217.10.14,443,6,21/08/2017 01:02:36,73,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,315068.4931506849,27397.260273972603,73.0,0.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,1,0,0,0,64,0,27397.260273972603,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1419,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.14-10.42.0.211-443-37241-6,172.217.10.14,443,10.42.0.211,37241,6,21/08/2017 01:02:36,166,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12048.192771084337,166.0,0.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,0,0,0,0,0,0,0,0,0,64,0,12048.192771084337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,192,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
10.42.0.211-47.88.68.21-57547-443-6,10.42.0.211,57547,47.88.68.21,443,6,21/08/2017 01:02:20,16533787,18,15,5292.0,5638.0,846.0,0.0,294.0,347.6302971971973,1452.0,0.0,375.8666666666667,472.93337897888,661.0705702208453,1.9959129750492128,516680.84375,1290242.0840449736,4818963.0,15.0,1.1629285E7,684075.5882352942,1346373.2464025836,4598634.0,148.0,1.6445751E7,1174696.5,1816710.4822822253,4818963.0,15.0,0,0,0,0,380,332,1.0886798045722978,0.9072331704769149,0.0,1452.0,321.4705882352941,402.5310253650788,162031.2263814617,0,0,0,1,0,0,0,0,0.0,331.2121212121212,294.0,375.8666666666667,380,0,0,0,0,0,0,18,5292,15,5638,65535,24534,9,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
173.194.66.138-10.42.0.211-443-41867-6,10.42.0.211,41867,173.194.66.138,443,6,21/08/2017 01:02:38,130,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,176923.07692307694,15384.615384615387,130.0,0.0,130.0,130.0,130.0,130.0,0.0,130.0,130.0,0,0,0,0,0,1,0,0,0,64,0,15384.615384615387,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1638,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
